Tick;Step;DateTime;ActionPoints;Alive;Color;Energy;GamePoints;MemberId;RemainingShots;Stance;TeamName;VisibilityRange;VisualRange;WasTaggedLastTick;XCor;XSpawn;YCor;YSpawn;X;Y;ID
16;16;2021-01-01T11:00:16.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;24;25;48;49;24;48;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
16;16;2021-01-01T11:00:16.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;14;1;14;1;14;14;01c1a908-a3a5-43dd-8629-5633e8b0a088
16;16;2021-01-01T11:00:16.0000000+01:00;9;True;Yellow;100;0;6;5;Standing;ViviMindCopy;10;10;False;25;26;38;50;25;38;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
16;16;2021-01-01T11:00:16.0000000+01:00;10;True;Yellow;100;0;5;5;Standing;ViviMindCopy;10;10;False;23;25;46;50;23;46;00339bfd-005a-468d-9db2-94ced9d4fd90
16;16;2021-01-01T11:00:16.0000000+01:00;10;True;Blue;100;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
16;16;2021-01-01T11:00:16.0000000+01:00;9;True;Red;100;0;3;5;Standing;ViviMind;10;10;False;14;2;15;1;14;15;44a9575a-9e7d-4429-b517-fed6e9633e20
16;16;2021-01-01T11:00:16.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
16;16;2021-01-01T11:00:16.0000000+01:00;10;True;Blue;100;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
17;17;2021-01-01T11:00:17.0000000+01:00;9;True;Red;100;0;2;5;Standing;ViviMind;10;10;False;14;1;14;2;14;14;20b2fce2-682b-4e3e-8c47-5e167a664e46
17;17;2021-01-01T11:00:17.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;24;25;48;49;24;48;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
17;17;2021-01-01T11:00:17.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;14;1;15;1;14;15;01c1a908-a3a5-43dd-8629-5633e8b0a088
17;17;2021-01-01T11:00:17.0000000+01:00;10;True;Yellow;100;0;6;5;Standing;ViviMindCopy;10;10;False;25;26;38;50;25;38;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
17;17;2021-01-01T11:00:17.0000000+01:00;10;True;Yellow;100;0;5;5;Standing;ViviMindCopy;10;10;False;23;25;46;50;23;46;00339bfd-005a-468d-9db2-94ced9d4fd90
17;17;2021-01-01T11:00:17.0000000+01:00;10;True;Blue;100;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
17;17;2021-01-01T11:00:17.0000000+01:00;9;True;Red;100;0;3;5;Standing;ViviMind;10;10;False;15;2;16;1;15;16;44a9575a-9e7d-4429-b517-fed6e9633e20
17;17;2021-01-01T11:00:17.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
17;17;2021-01-01T11:00:17.0000000+01:00;10;True;Blue;100;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
18;18;2021-01-01T11:00:18.0000000+01:00;9;True;Red;100;0;2;5;Standing;ViviMind;10;10;False;14;1;15;2;14;15;20b2fce2-682b-4e3e-8c47-5e167a664e46
18;18;2021-01-01T11:00:18.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;24;25;47;49;24;47;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
18;18;2021-01-01T11:00:18.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;15;1;16;1;15;16;01c1a908-a3a5-43dd-8629-5633e8b0a088
18;18;2021-01-01T11:00:18.0000000+01:00;9;True;Yellow;100;0;6;5;Standing;ViviMindCopy;10;10;False;25;26;37;50;25;37;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
18;18;2021-01-01T11:00:18.0000000+01:00;10;True;Yellow;100;0;5;5;Standing;ViviMindCopy;10;10;False;23;25;46;50;23;46;00339bfd-005a-468d-9db2-94ced9d4fd90
18;18;2021-01-01T11:00:18.0000000+01:00;10;True;Blue;100;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
18;18;2021-01-01T11:00:18.0000000+01:00;9;True;Red;100;0;3;5;Standing;ViviMind;10;10;False;16;2;17;1;16;17;44a9575a-9e7d-4429-b517-fed6e9633e20
18;18;2021-01-01T11:00:18.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
18;18;2021-01-01T11:00:18.0000000+01:00;10;True;Blue;100;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
19;19;2021-01-01T11:00:19.0000000+01:00;9;True;Red;100;0;2;5;Standing;ViviMind;10;10;False;15;1;16;2;15;16;20b2fce2-682b-4e3e-8c47-5e167a664e46
19;19;2021-01-01T11:00:19.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;24;25;47;49;24;47;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
19;19;2021-01-01T11:00:19.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;17;1;16;17;01c1a908-a3a5-43dd-8629-5633e8b0a088
19;19;2021-01-01T11:00:19.0000000+01:00;9;True;Yellow;100;0;6;5;Standing;ViviMindCopy;10;10;False;25;26;36;50;25;36;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
19;19;2021-01-01T11:00:19.0000000+01:00;10;True;Yellow;100;0;5;5;Standing;ViviMindCopy;10;10;False;24;25;45;50;24;45;00339bfd-005a-468d-9db2-94ced9d4fd90
19;19;2021-01-01T11:00:19.0000000+01:00;10;True;Blue;100;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
19;19;2021-01-01T11:00:19.0000000+01:00;9;True;Red;100;0;3;5;Standing;ViviMind;10;10;False;17;2;18;1;17;18;44a9575a-9e7d-4429-b517-fed6e9633e20
19;19;2021-01-01T11:00:19.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
19;19;2021-01-01T11:00:19.0000000+01:00;10;True;Blue;100;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
20;20;2021-01-01T11:00:20.0000000+01:00;9;True;Red;100;0;2;5;Standing;ViviMind;10;10;False;16;1;17;2;16;17;20b2fce2-682b-4e3e-8c47-5e167a664e46
20;20;2021-01-01T11:00:20.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;24;25;47;49;24;47;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
20;20;2021-01-01T11:00:20.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;17;1;18;1;17;18;01c1a908-a3a5-43dd-8629-5633e8b0a088
20;20;2021-01-01T11:00:20.0000000+01:00;10;True;Yellow;100;0;6;5;Standing;ViviMindCopy;10;10;False;25;26;36;50;25;36;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
20;20;2021-01-01T11:00:20.0000000+01:00;10;True;Yellow;100;0;5;5;Standing;ViviMindCopy;10;10;False;24;25;45;50;24;45;00339bfd-005a-468d-9db2-94ced9d4fd90
20;20;2021-01-01T11:00:20.0000000+01:00;10;True;Blue;100;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
20;20;2021-01-01T11:00:20.0000000+01:00;9;True;Red;100;0;3;5;Standing;ViviMind;10;10;False;18;2;18;1;18;18;44a9575a-9e7d-4429-b517-fed6e9633e20
20;20;2021-01-01T11:00:20.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
20;20;2021-01-01T11:00:20.0000000+01:00;10;True;Blue;100;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
21;21;2021-01-01T11:00:21.0000000+01:00;9;True;Red;100;0;2;5;Standing;ViviMind;10;10;False;17;1;18;2;17;18;20b2fce2-682b-4e3e-8c47-5e167a664e46
21;21;2021-01-01T11:00:21.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;24;25;47;49;24;47;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
21;21;2021-01-01T11:00:21.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;18;1;18;1;18;18;01c1a908-a3a5-43dd-8629-5633e8b0a088
21;21;2021-01-01T11:00:21.0000000+01:00;9;True;Yellow;100;0;6;5;Standing;ViviMindCopy;10;10;False;25;26;35;50;25;35;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
21;21;2021-01-01T11:00:21.0000000+01:00;10;True;Yellow;100;0;5;5;Standing;ViviMindCopy;10;10;False;24;25;45;50;24;45;00339bfd-005a-468d-9db2-94ced9d4fd90
21;21;2021-01-01T11:00:21.0000000+01:00;10;True;Blue;100;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
21;21;2021-01-01T11:00:21.0000000+01:00;9;True;Red;100;0;3;5;Standing;ViviMind;10;10;False;19;2;18;1;19;18;44a9575a-9e7d-4429-b517-fed6e9633e20
21;21;2021-01-01T11:00:21.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
21;21;2021-01-01T11:00:21.0000000+01:00;10;True;Blue;100;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
22;22;2021-01-01T11:00:22.0000000+01:00;9;True;Red;100;0;2;5;Standing;ViviMind;10;10;False;18;1;18;2;18;18;20b2fce2-682b-4e3e-8c47-5e167a664e46
22;22;2021-01-01T11:00:22.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;24;25;47;49;24;47;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
22;22;2021-01-01T11:00:22.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;19;1;18;1;19;18;01c1a908-a3a5-43dd-8629-5633e8b0a088
22;22;2021-01-01T11:00:22.0000000+01:00;9;True;Yellow;100;0;6;5;Standing;ViviMindCopy;10;10;False;26;26;34;50;26;34;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
22;22;2021-01-01T11:00:22.0000000+01:00;10;True;Yellow;100;0;5;5;Standing;ViviMindCopy;10;10;False;25;25;44;50;25;44;00339bfd-005a-468d-9db2-94ced9d4fd90
22;22;2021-01-01T11:00:22.0000000+01:00;10;True;Blue;100;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
22;22;2021-01-01T11:00:22.0000000+01:00;9;True;Red;100;0;3;5;Standing;ViviMind;10;10;False;20;2;18;1;20;18;44a9575a-9e7d-4429-b517-fed6e9633e20
22;22;2021-01-01T11:00:22.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
22;22;2021-01-01T11:00:22.0000000+01:00;10;True;Blue;100;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
23;23;2021-01-01T11:00:23.0000000+01:00;9;True;Red;100;0;2;5;Standing;ViviMind;10;10;False;19;1;18;2;19;18;20b2fce2-682b-4e3e-8c47-5e167a664e46
23;23;2021-01-01T11:00:23.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;24;25;47;49;24;47;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
23;23;2021-01-01T11:00:23.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;20;1;18;1;20;18;01c1a908-a3a5-43dd-8629-5633e8b0a088
23;23;2021-01-01T11:00:23.0000000+01:00;9;True;Yellow;100;0;6;5;Standing;ViviMindCopy;10;10;False;27;26;34;50;27;34;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
23;23;2021-01-01T11:00:23.0000000+01:00;10;True;Yellow;100;0;5;5;Standing;ViviMindCopy;10;10;False;25;25;44;50;25;44;00339bfd-005a-468d-9db2-94ced9d4fd90
23;23;2021-01-01T11:00:23.0000000+01:00;10;True;Blue;100;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
23;23;2021-01-01T11:00:23.0000000+01:00;9;True;Red;100;0;3;5;Standing;ViviMind;10;10;False;21;2;19;1;21;19;44a9575a-9e7d-4429-b517-fed6e9633e20
23;23;2021-01-01T11:00:23.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
23;23;2021-01-01T11:00:23.0000000+01:00;10;True;Blue;100;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
24;24;2021-01-01T11:00:24.0000000+01:00;9;True;Red;100;0;2;5;Standing;ViviMind;10;10;False;20;1;18;2;20;18;20b2fce2-682b-4e3e-8c47-5e167a664e46
24;24;2021-01-01T11:00:24.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;23;25;46;49;23;46;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
24;24;2021-01-01T11:00:24.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;21;1;19;1;21;19;01c1a908-a3a5-43dd-8629-5633e8b0a088
24;24;2021-01-01T11:00:24.0000000+01:00;9;True;Yellow;100;0;6;5;Standing;ViviMindCopy;10;10;False;28;26;34;50;28;34;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
24;24;2021-01-01T11:00:24.0000000+01:00;10;True;Yellow;100;0;5;5;Standing;ViviMindCopy;10;10;False;25;25;44;50;25;44;00339bfd-005a-468d-9db2-94ced9d4fd90
24;24;2021-01-01T11:00:24.0000000+01:00;10;True;Blue;100;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
24;24;2021-01-01T11:00:24.0000000+01:00;9;True;Red;100;0;3;5;Standing;ViviMind;10;10;False;22;2;20;1;22;20;44a9575a-9e7d-4429-b517-fed6e9633e20
24;24;2021-01-01T11:00:24.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
24;24;2021-01-01T11:00:24.0000000+01:00;10;True;Blue;100;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
25;25;2021-01-01T11:00:25.0000000+01:00;9;True;Red;100;0;2;5;Standing;ViviMind;10;10;False;21;1;19;2;21;19;20b2fce2-682b-4e3e-8c47-5e167a664e46
25;25;2021-01-01T11:00:25.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;23;25;46;49;23;46;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
25;25;2021-01-01T11:00:25.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;22;1;20;1;22;20;01c1a908-a3a5-43dd-8629-5633e8b0a088
25;25;2021-01-01T11:00:25.0000000+01:00;9;True;Yellow;100;0;6;5;Standing;ViviMindCopy;10;10;False;29;26;34;50;29;34;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
25;25;2021-01-01T11:00:25.0000000+01:00;10;True;Yellow;100;0;5;5;Standing;ViviMindCopy;10;10;False;24;25;43;50;24;43;00339bfd-005a-468d-9db2-94ced9d4fd90
25;25;2021-01-01T11:00:25.0000000+01:00;10;True;Blue;100;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
25;25;2021-01-01T11:00:25.0000000+01:00;9;True;Red;100;0;3;5;Standing;ViviMind;10;10;False;22;2;21;1;22;21;44a9575a-9e7d-4429-b517-fed6e9633e20
25;25;2021-01-01T11:00:25.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
25;25;2021-01-01T11:00:25.0000000+01:00;10;True;Blue;100;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
26;26;2021-01-01T11:00:26.0000000+01:00;9;True;Red;100;0;2;5;Standing;ViviMind;10;10;False;22;1;20;2;22;20;20b2fce2-682b-4e3e-8c47-5e167a664e46
26;26;2021-01-01T11:00:26.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;23;25;46;49;23;46;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
26;26;2021-01-01T11:00:26.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;22;1;21;1;22;21;01c1a908-a3a5-43dd-8629-5633e8b0a088
26;26;2021-01-01T11:00:26.0000000+01:00;10;True;Yellow;100;0;6;5;Standing;ViviMindCopy;10;10;False;29;26;34;50;29;34;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
26;26;2021-01-01T11:00:26.0000000+01:00;10;True;Yellow;100;0;5;5;Standing;ViviMindCopy;10;10;False;24;25;43;50;24;43;00339bfd-005a-468d-9db2-94ced9d4fd90
26;26;2021-01-01T11:00:26.0000000+01:00;10;True;Blue;100;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
26;26;2021-01-01T11:00:26.0000000+01:00;9;True;Red;100;0;3;5;Standing;ViviMind;10;10;False;22;2;22;1;22;22;44a9575a-9e7d-4429-b517-fed6e9633e20
26;26;2021-01-01T11:00:26.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
26;26;2021-01-01T11:00:26.0000000+01:00;10;True;Blue;100;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
27;27;2021-01-01T11:00:27.0000000+01:00;9;True;Red;100;0;2;5;Standing;ViviMind;10;10;False;22;1;21;2;22;21;20b2fce2-682b-4e3e-8c47-5e167a664e46
27;27;2021-01-01T11:00:27.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;23;25;46;49;23;46;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
27;27;2021-01-01T11:00:27.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;22;1;22;1;22;22;01c1a908-a3a5-43dd-8629-5633e8b0a088
27;27;2021-01-01T11:00:27.0000000+01:00;9;True;Yellow;100;0;6;5;Standing;ViviMindCopy;10;10;False;30;26;34;50;30;34;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
27;27;2021-01-01T11:00:27.0000000+01:00;10;True;Yellow;100;0;5;5;Standing;ViviMindCopy;10;10;False;23;25;42;50;23;42;00339bfd-005a-468d-9db2-94ced9d4fd90
27;27;2021-01-01T11:00:27.0000000+01:00;10;True;Blue;100;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
27;27;2021-01-01T11:00:27.0000000+01:00;9;True;Red;100;0;3;5;Standing;ViviMind;10;10;False;22;2;23;1;22;23;44a9575a-9e7d-4429-b517-fed6e9633e20
27;27;2021-01-01T11:00:27.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
27;27;2021-01-01T11:00:27.0000000+01:00;10;True;Blue;100;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
28;28;2021-01-01T11:00:28.0000000+01:00;9;True;Red;100;0;2;5;Standing;ViviMind;10;10;False;22;1;22;2;22;22;20b2fce2-682b-4e3e-8c47-5e167a664e46
28;28;2021-01-01T11:00:28.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;23;25;46;49;23;46;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
28;28;2021-01-01T11:00:28.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;22;1;23;1;22;23;01c1a908-a3a5-43dd-8629-5633e8b0a088
28;28;2021-01-01T11:00:28.0000000+01:00;9;True;Yellow;100;0;6;5;Standing;ViviMindCopy;10;10;False;31;26;33;50;31;33;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
28;28;2021-01-01T11:00:28.0000000+01:00;10;True;Yellow;100;0;5;5;Standing;ViviMindCopy;10;10;False;23;25;42;50;23;42;00339bfd-005a-468d-9db2-94ced9d4fd90
28;28;2021-01-01T11:00:28.0000000+01:00;10;True;Blue;100;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
28;28;2021-01-01T11:00:28.0000000+01:00;9;True;Red;100;0;3;5;Standing;ViviMind;10;10;False;21;2;24;1;21;24;44a9575a-9e7d-4429-b517-fed6e9633e20
28;28;2021-01-01T11:00:28.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
28;28;2021-01-01T11:00:28.0000000+01:00;10;True;Blue;100;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
29;29;2021-01-01T11:00:29.0000000+01:00;9;True;Red;100;0;2;5;Standing;ViviMind;10;10;False;22;1;23;2;22;23;20b2fce2-682b-4e3e-8c47-5e167a664e46
29;29;2021-01-01T11:00:29.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;23;25;46;49;23;46;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
29;29;2021-01-01T11:00:29.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;21;1;24;1;21;24;01c1a908-a3a5-43dd-8629-5633e8b0a088
29;29;2021-01-01T11:00:29.0000000+01:00;10;True;Yellow;100;0;6;5;Standing;ViviMindCopy;10;10;False;31;26;33;50;31;33;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
29;29;2021-01-01T11:00:29.0000000+01:00;10;True;Yellow;100;0;5;5;Standing;ViviMindCopy;10;10;False;23;25;41;50;23;41;00339bfd-005a-468d-9db2-94ced9d4fd90
29;29;2021-01-01T11:00:29.0000000+01:00;10;True;Blue;100;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
29;29;2021-01-01T11:00:29.0000000+01:00;9;True;Red;100;0;3;5;Standing;ViviMind;10;10;False;21;2;24;1;21;24;44a9575a-9e7d-4429-b517-fed6e9633e20
29;29;2021-01-01T11:00:29.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
29;29;2021-01-01T11:00:29.0000000+01:00;10;True;Blue;100;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
30;30;2021-01-01T11:00:30.0000000+01:00;9;True;Red;100;0;2;5;Standing;ViviMind;10;10;False;22;1;24;2;22;24;20b2fce2-682b-4e3e-8c47-5e167a664e46
30;30;2021-01-01T11:00:30.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;23;25;46;49;23;46;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
30;30;2021-01-01T11:00:30.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;20;1;25;1;20;25;01c1a908-a3a5-43dd-8629-5633e8b0a088
30;30;2021-01-01T11:00:30.0000000+01:00;9;True;Yellow;100;0;6;5;Standing;ViviMindCopy;10;10;False;32;26;32;50;32;32;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
30;30;2021-01-01T11:00:30.0000000+01:00;10;True;Yellow;100;0;5;5;Standing;ViviMindCopy;10;10;False;23;25;41;50;23;41;00339bfd-005a-468d-9db2-94ced9d4fd90
30;30;2021-01-01T11:00:30.0000000+01:00;10;True;Blue;100;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
30;30;2021-01-01T11:00:30.0000000+01:00;9;True;Red;100;0;3;5;Standing;ViviMind;10;10;False;21;2;24;1;21;24;44a9575a-9e7d-4429-b517-fed6e9633e20
30;30;2021-01-01T11:00:30.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
30;30;2021-01-01T11:00:30.0000000+01:00;10;True;Blue;100;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
31;31;2021-01-01T11:00:31.0000000+01:00;9;True;Red;100;0;2;5;Standing;ViviMind;10;10;False;22;1;25;2;22;25;20b2fce2-682b-4e3e-8c47-5e167a664e46
31;31;2021-01-01T11:00:31.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;23;25;46;49;23;46;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
31;31;2021-01-01T11:00:31.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;20;1;25;1;20;25;01c1a908-a3a5-43dd-8629-5633e8b0a088
31;31;2021-01-01T11:00:31.0000000+01:00;9;True;Yellow;100;0;6;5;Standing;ViviMindCopy;10;10;False;33;26;31;50;33;31;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
31;31;2021-01-01T11:00:31.0000000+01:00;10;True;Yellow;100;0;5;5;Standing;ViviMindCopy;10;10;False;23;25;41;50;23;41;00339bfd-005a-468d-9db2-94ced9d4fd90
31;31;2021-01-01T11:00:31.0000000+01:00;10;True;Blue;100;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
31;31;2021-01-01T11:00:31.0000000+01:00;9;True;Red;100;0;3;5;Standing;ViviMind;10;10;False;21;2;24;1;21;24;44a9575a-9e7d-4429-b517-fed6e9633e20
31;31;2021-01-01T11:00:31.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
31;31;2021-01-01T11:00:31.0000000+01:00;10;True;Blue;100;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
32;32;2021-01-01T11:00:32.0000000+01:00;9;True;Red;100;0;2;5;Standing;ViviMind;10;10;False;22;1;26;2;22;26;20b2fce2-682b-4e3e-8c47-5e167a664e46
32;32;2021-01-01T11:00:32.0000000+01:00;10;True;Yellow;100;0;4;5;Standing;ViviMindCopy;10;10;False;24;25;45;49;24;45;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
